Month,Utility_Number,Name,State,AMR_Total,AMI_Total
2,20169,Avista Corp,ID,"128,330",0
2,22814,Raft Rural Elec Coop Inc,ID,0,"2,549"
2,4110,Commonwealth Edison Co,IL,"5,128","2,021,944"
2,12341,MidAmerican Energy Co,IL,"84,650",0
2,13032,Mt Carmel Public Utility Co,IL,0,0
2,56697,Ameren Illinois Company,IL,"664,780","288,914"
2,261,AGC Division of APG Inc,IN,5,0
2,9273,Indianapolis Power & Light Co,IN,"483,366","37,044"
2,9324,Indiana Michigan Power Co,IN,"452,664","9,926"
2,13756,Northern Indiana Pub Serv Co,IN,"13,568",0
2,15470,"Duke Energy Indiana, LLC",IN,"825,887","3,425"
2,17633,Southern Indiana Gas & Elec Co,IN,0,0
2,9996,City of Kansas City - (KS),KS,3,"63,284"
2,10000,Kansas City Power & Light Co,KS,169,"231,646"
2,10005,Kansas Gas & Electric Co,KS,"8,567","216,870"
2,22500,Westar Energy Inc,KS,"24,921","64,697"
2,9964,Kenergy Corp,KY,0,0
2,10171,Kentucky Utilities Co,KY,"27,068",385
2,11249,Louisville Gas & Electric Co,KY,"31,793","1,950"
2,14724,Pennyrile Rural Electric Coop,KY,0,"43,295"
2,17564,South Kentucky Rural E C C,KY,0,"66,595"
2,18642,Tennessee Valley Authority,KY,0,66
2,19446,Duke Energy Kentucky,KY,"102,874","39,324"
2,20130,Warren Rural Elec Coop Corp,KY,"61,845",12
2,22053,Kentucky Power Co,KY,"169,462",3
2,49998,City of Berea Municipal Utility,KY,"5,163",0
2,3265,Cleco Power LLC,LA,0,"283,323"
2,11241,Entergy Louisiana LLC,LA,"19,720","12,324"
2,13478,Entergy New Orleans Inc,LA,"6,001","4,277"
2,17698,Southwestern Electric Power Co,LA,"127,615",0
2,6374,Fitchburg Gas & Elec Light Co,MA,15,"28,779"
2,8774,City of Holyoke - (MA),MA,"17,198",0
2,11804,Massachusetts Electric Co,MA,"1,243,506","15,051"
2,13206,Nantucket Electric Co,MA,"13,594",0
2,15748,Town of Reading - (MA),MA,"29,720",0
2,20455,Western Massachusetts Electric Company,MA,"216,338",0
2,54913,NSTAR Electric Company,MA,"1,211,983",0
2,84,A & N Electric Coop,MD,311,0
2,1167,Baltimore Gas & Electric Co,MD,"82,602","1,212,916"
2,5027,Delmarva Power,MD,82,0
2,15263,The Potomac Edison Company,MD,"8,903",0
2,15270,Potomac Electric Power Co,MD,"1,026","555,443"
2,17637,Southern Maryland Elec Coop Inc,MD,"84,117",850
2,1179,Emera Maine,ME,0,"120,556"
2,3266,Central Maine Power Co,ME,60,"627,160"
2,8883,Houlton Water Company,ME,0,0
2,3828,Cloverland Electric Co-op,MI,"42,138",0
2,4254,Consumers Energy Co,MI,0,"858,877"
2,5109,DTE Electric Company,MI,0,"2,208,398"
2,9324,Indiana Michigan Power Co,MI,"128,744",0
2,10704,City of Lansing - (MI),MI,"1,051",140
2,13780,Northern States Power Co,MI,"9,284",0
2,19578,Upper Peninsula Power Company,MI,43,0
2,20847,Wisconsin Electric Power Co,MI,"27,471",0
2,20860,Wisconsin Public Service Corp,MI,"9,202",0
2,689,Connexus Energy,MN,0,0
2,5574,East Central Energy,MN,"53,665",0
2,10596,City of Lake Crystal - (MN),MN,"1,196",0
2,12647,"ALLETE, Inc.",MN,"99,820","43,901"
2,13781,Northern States Power Co - Minnesota,MN,"1,220,414",0
2,13815,Northwestern Wisconsin Elec Co,MN,57,0
2,14232,Otter Tail Power Co,MN,41,0
2,16181,Rochester Public Utilities,MN,"51,984",0
2,17267,Sioux Valley SW Elec Coop,MN,0,"3,807"
2,20996,Wright-Hennepin Coop Elec Assn,MN,0,"63,079"
2,25177,Dakota Electric Association,MN,"37,364",0
2,3093,Carroll Electric Coop Corp - (AR),MO,0,"11,744"
2,4675,Cuivre River Electric Coop Inc,MO,"60,494","1,298"
2,9231,City of Independence - (MO),MO,0,0
2,10000,Kansas City Power & Light Co,MO,"1,053","275,353"
2,12698,KCP&L Greater Missouri Operations Co.,MO,456,"65,577"
2,17833,City Utilities of Springfield - (MO),MO,"6,200","4,169"
2,19436,Union Electric Co - (MO),MO,"1,196,946",0
2,3841,Coast Electric Power Assn,MS,0,"80,566"
2,6641,4-County Electric Power Assn,MS,0,"47,046"
2,12685,Entergy Mississippi Inc,MS,"6,769",91
2,12686,Mississippi Power Co,MS,"6,659",20
2,17252,Singing River Elec Pwr Assn,MS,"72,524",0
2,17647,Southern Pine Elec Power Assn,MS,0,"66,155"
2,18642,Tennessee Valley Authority,MS,0,20
2,19273,City of Tupelo - (MS),MS,11,0
2,6395,Flathead Electric Coop Inc,MT,361,"63,492"
2,12087,McKenzie Electric Coop Inc,MT,111,0
2,12199,Montana-Dakota Utilities Co,MT,"25,932",0
2,12692,"Missoula Electric Coop, Inc",MT,"11,194","3,224"
2,12825,NorthWestern Energy LLC - (MT),MT,"326,951",0
2,19156,Powder River Energy Corp,MT,176,2
2,19545,"Black Hills Power, Inc. d/b/a",MT,0,40
2,19603,USBIA-Mission Valley Power,MT,"19,686",0
2,20169,Avista Corp,MT,30,0
2,20997,Yellowstone Valley Elec Co-op,MT,"18,916",0
2,3046,Duke Energy Progress - (NC),NC,"1,328,459",0
2,5416,"Duke Energy Carolinas, LLC",NC,"1,430,430","467,434"
2,6235,Public Works Comm-City of Fayetteville,NC,"23,252","59,200"
2,9837,Jones-Onslow Elec Member Corp,NC,"68,133",0
2,16496,Rutherford Elec Member Corp,NC,0,"68,626"
2,18642,Tennessee Valley Authority,NC,0,1
2,19876,Virginia Electric & Power Co,NC,"112,332",116
2,24889,Brunswick Electric Member Corp,NC,0,"88,413"
2,4717,Dakota Valley Elec Coop Inc,ND,"6,500",0
2,12087,McKenzie Electric Coop Inc,ND,"12,068",0
2,12090,"McLean Electric Coop, Inc",ND,"3,919",0
2,12199,Montana-Dakota Utilities Co,ND,"92,796",0
2,12301,Nodak Electric Coop Inc,ND,0,"19,144"
2,13196,Northern Plains Electric Coop,ND,"18,188",0
2,13694,"North Central Elec Coop, Inc",ND,"7,843",0
2,13781,Northern States Power Co - Minnesota,ND,"88,492",0
2,14232,Otter Tail Power Co,ND,19,0
2,19790,Verendrye Electric Coop Inc,ND,0,"16,251"
2,20413,Mountrail-Williams Elec Coop,ND,"18,196",0
2,24949,Cass County Elec Coop Inc,ND,348,"53,456"
2,55959,Roughrider Electric Cooperativ,ND,"14,551",0
2,4373,Cornhusker Public Power Dist,NE,"9,406",0
2,4911,Dawson Power District,NE,2,"22,947"
2,6779,City of Fremont - (NE),NE,"15,015",0
2,8245,City of Hastings - (NE),NE,"11,202",0
2,11018,Lincoln Electric System,NE,"121,945",0
2,11251,Loup River Public Power Dist,NE,"19,205",0
2,12539,Midwest Electric Member Corp,NE,"6,449",0
2,13337,Nebraska Public Power District,NE,"12,344","45,328"
2,13664,Norris Public Power District,NE,"1,474","1,397"
2,14127,Omaha Public Power District,NE,"367,869",509
2,17642,Southern Public Power District,NE,"2,958",0
2,27058,"High West Energy, Inc",NE,"3,029",0
2,40606,City of Grand Island - (NE),NE,0,663
2,13441,New Hampshire Elec Coop Inc,NH,23,"84,164"
2,15472,Public Service Co of NH,NH,"478,468",0
2,24590,Unitil Energy Systems,NH,200,"74,407"
2,26510,Liberty Utilities (Granite State Electric) Corp,NH,"40,820",8
2,963,Atlantic City Electric Co,NJ,"1,214",0
2,9726,Jersey Central Power & Lt Co,NJ,"3,751",0
2,15477,Public Service Elec & Gas Co,NJ,0,"13,817"
2,16213,Rockland Electric Co,NJ,"20,803",0
2,3287,"Central Valley Elec Coop, Inc",NM,342,"14,840"
2,5701,El Paso Electric Co,NM,"102,662",0
2,6204,City of Farmington - (NM),NM,"42,563",0
2,11204,Los Alamos County,NM,100,"1,690"
2,13314,Navajo Tribal Utility Authority,NM,0,"10,394"
2,15473,Public Service Co of NM,NM,"33,386",0
2,17718,Southwestern Public Service Co,NM,880,13
2,22690,Roosevelt County Elec Coop Inc,NM,0,"6,046"
2,2008,City of Boulder City - (NV),NV,519,0
2,4356,Colorado River Comm of Nevada,NV,0,23
2,13073,"Mt Wheeler Power, Inc",NV,"6,827",10
2,13407,Nevada Power Co,NV,258,"917,704"
2,17166,Sierra Pacific Power Co,NV,165,"338,668"
2,18260,Surprise Valley Electrification,NV,0,0
2,19840,"Valley Electric Assn, Inc",NV,"21,255",0
2,20332,Wells Rural Electric Co,NV,"5,381",0
2,22814,Raft Rural Elec Coop Inc,NV,0,"1,775"
2,3249,Central Hudson Gas & Elec Corp,NY,"116,691",0
2,4226,Consolidated Edison Co-NY Inc,NY,"1,338,585",0
2,11171,Long Island Power Authority,NY,"19,153","8,646"
2,13511,New York State Elec & Gas Corp,NY,984,0
2,13573,Niagara Mohawk Power Corp.,NY,"1,926,872","3,293"
2,14154,Orange & Rockland Utils Inc,NY,"92,261",0
2,14711,Pennsylvania Electric Co,NY,1,0
2,16183,Rochester Gas & Electric Corp,NY,677,0
2,3542,Duke Energy Ohio Inc,OH,"7,879","704,991"
2,3755,Cleveland Electric Illum Co,OH,"9,173","31,854"
2,4922,Dayton Power & Light Co,OH,"277,085",0
2,13998,Ohio Edison Co,OH,"3,432",11
2,14006,Ohio Power Co,OH,"617,174","136,329"
2,18997,The Toledo Edison Co,OH,"1,075",0
2,817,Arkansas Valley Elec Coop Corp,OK,0,"4,542"
2,7490,Grand River Dam Authority,OK,0,174
2,13734,Northeast Oklahoma Electric Co,OK,0,"38,355"
2,14062,Oklahoma Electric Coop Inc,OK,0,"53,714"
2,14063,Oklahoma Gas & Electric Co,OK,1,"785,998"
2,15474,Public Service Co of Oklahoma,OK,"66,395","422,430"
2,19785,Verdigris Valley Elec Coop Inc,OK,0,"36,115"
2,1738,Bonneville Power Administration,OR,1,0
2,6022,City of Eugene - (OR),OR,0,0
2,9191,Idaho Power Co,OR,295,"17,389"
2,14354,PacifiCorp,OR,"107,349",0
2,15248,Portland General Electric Co,OR,0,"854,859"
2,18260,Surprise Valley Electrification,OR,0,0
2,28541,Clatskanie Peoples Util Dist,OR,726,0
2,40437,Emerald People's Utility Dist,OR,"20,911",0
2,3597,Citizens Electric Co - (PA),PA,0,"6,944"
2,5487,Duquesne Light Co,PA,"405,112","181,997"
2,12390,Metropolitan Edison Co,PA,"4,372",1
2,14711,Pennsylvania Electric Co,PA,"3,090",0
2,14715,PPL Electric Utilities Corp,PA,0,"1,420,672"
2,14716,Pennsylvania Power Co,PA,243,0
2,14940,PECO Energy Co,PA,"13,862","1,633,999"
2,15045,Pike County Light & Power Co,PA,"3,371",0
2,19390,"UGI Utilities, Inc",PA,"59,427",0
2,20334,Wellsborough Electric Co,PA,"1,004","4,787"
2,20387,West Penn Power Company,PA,"21,420",2
2,1857,Block Island Power Co,RI,"1,899",0
2,13214,The Narragansett Electric Co,RI,"486,595",255
2,14537,Pascoag Utility District,RI,"3,961",0
2,1613,Berkeley Electric Coop Inc,SC,72,"89,270"
2,3046,Duke Energy Progress - (NC),SC,"165,462",0
2,5416,"Duke Energy Carolinas, LLC",SC,"469,221","91,986"
2,11118,Lockhart Power Co,SC,"6,207",0
2,14398,Palmetto Electric Coop Inc,SC,0,"69,609"
2,17539,South Carolina Electric&Gas Company,SC,"686,996","9,967"
2,17543,South Carolina Public Service Authority,SC,"115,021",29
2,1769,"Black Hills Electric Coop, Inc",SD,247,"9,396"
2,3236,"Central Electric Coop, Inc - (SD)",SD,"7,208",0
2,11475,City of Madison - (SD),SD,0,0
2,12199,Montana-Dakota Utilities Co,SD,"8,531",0
2,12341,MidAmerican Energy Co,SD,"4,762",0
2,13337,Nebraska Public Power District,SD,0,"1,279"
2,13750,"Northern Electric Coop, Inc",SD,0,"6,246"
2,13781,Northern States Power Co - Minnesota,SD,"85,333",0
2,14232,Otter Tail Power Co,SD,8,0
2,16286,Rosebud Electric Coop Inc,SD,0,"5,436"
2,17267,Sioux Valley SW Elec Coop,SD,1,"20,220"
2,19293,Southeastern Electric Coop Inc - (SD),SD,"15,911",0
2,19545,"Black Hills Power, Inc. d/b/a",SD,0,"66,953"
2,19896,City of Volga - (SD),SD,"1,043",0
2,20187,Watertown Municipal Utilities,SD,"12,805",0
2,20401,West River Electric Assn Inc,SD,0,"16,586"
2,727,Appalachian Electric Coop,TN,0,"45,633"
2,814,Entergy Arkansas Inc,TN,0,0
2,2247,City of Bristol - (TN),TN,0,"15,698"
2,3408,City of Chattanooga - (TN),TN,0,"165,150"
2,3704,City of Clarksville - (TN),TN,0,"64,253"
2,3758,City of Cleveland - (TN),TN,0,"30,975"
2,3812,City of Clinton - (TN),TN,0,"29,208"
2,4624,Cumberland Elec Member Corp,TN,"93,669",0
2,5399,Duck River Elec Member Corp,TN,0,"4,206"
2,7174,Gibson Electric Members Corp,TN,0,"34,534"
2,7625,City of Greeneville - (TN),TN,0,"37,856"
2,9777,Johnson City - (TN),TN,0,"77,458"
2,10171,Kentucky Utilities Co,TN,4,0
2,10331,Kingsport Power Co,TN,"47,512",47
2,10421,Knoxville Utilities Board,TN,"6,840","5,863"
2,10906,City of Lenoir - (TN),TN,"58,855",0
2,12293,City of Memphis - (TN),TN,240,899
2,12470,Middle Tennessee E M C,TN,0,"110,318"
2,13216,Nashville Electric Service,TN,"50,335","147,890"
2,17564,South Kentucky Rural E C C,TN,0,184
2,17694,Southwest Tennessee E M C,TN,"40,623","8,852"
2,18642,Tennessee Valley Authority,TN,0,72
2,19574,Upper Cumberland E M C,TN,0,"48,540"
2,19898,Volunteer Electric Coop,TN,0,"113,408"
2,3278,AEP Texas Central Company,TX,128,"827,554"
2,5701,El Paso Electric Co,TX,"297,371",0
2,8901,CenterPoint Energy,TX,"8,766","2,367,193"
2,13830,Nueces Electric Cooperative,TX,849,0
2,16604,City of San Antonio - (TX),TX,"395,685","258,861"
2,17008,Sharyland Utilities LP,TX,"3,054","47,979"
2,17698,Southwestern Electric Power Co,TX,"175,193",0
2,17718,Southwestern Public Service Co,TX,322,40
2,20404,AEP Texas North Company,TX,54,"189,000"
2,40051,Texas-New Mexico Power Co,TX,0,"223,484"
2,44372,Oncor Electric Delivery Company LLC,TX,0,"3,376,629"
2,55937,Entergy Texas Inc.,TX,"16,548",0
2,2010,City of Bountiful,UT,"16,844",0
2,11135,City of Logan - (UT),UT,0,"19,421"
2,12866,Moon Lake Electric Assn Inc,UT,"16,513",0
2,13073,"Mt Wheeler Power, Inc",UT,348,3
2,13314,Navajo Tribal Utility Authority,UT,0,826
2,14354,PacifiCorp,UT,"850,084",0
2,15444,Provo City Corp,UT,"4,797",900
2,17845,City of Springville - (UT),UT,"10,811",0
2,17874,City of St George,UT,"29,065",0
2,18206,Strawberry Electric Serv Dist,UT,"3,431",0
2,20332,Wells Rural Electric Co,UT,716,0
2,22814,Raft Rural Elec Coop Inc,UT,0,692
2,84,A & N Electric Coop,VA,"33,756",0
2,733,Appalachian Power Co,VA,"537,128",485
2,10171,Kentucky Utilities Co,VA,"2,421",0
2,17066,Shenandoah Valley Elec Coop,VA,"91,739",0
2,19876,Virginia Electric & Power Co,VA,"1,954,906","363,026"
2,19882,Virginia Tech Electric Service,VA,"5,674",69
2,40228,Rappahannock Electric Coop,VA,0,"155,553"
2,2548,City of Burlington Electric - (VT),VT,429,"19,495"
2,7601,Green Mountain Power Corp,VT,"2,046","262,567"
2,19791,"Vermont Electric Cooperative, Inc",VT,"40,796",0
2,1738,Bonneville Power Administration,WA,66,0
2,3660,PUD No 1 of Clark County - (WA),WA,"190,713",0
2,10454,Kootenai Electric Cooperative,WA,0,94
2,14354,PacifiCorp,WA,"127,220",0
2,15500,Puget Sound Energy Inc,WA,"1,130,671","4,829"
2,16868,City of Seattle - (WA),WA,767,0
2,17470,PUD 1 of Snohomish County,WA,"4,124",0
2,18429,City of Tacoma - (WA),WA,492,"15,614"
2,20169,Avista Corp,WA,"68,213",0
2,4247,Consolidated Water Power Co,WI,108,0
2,4715,Dahlberg Light & Power Co,WI,0,0
2,5574,East Central Energy,WI,"5,105",0
2,11479,Madison Gas & Electric Co,WI,"141,717","6,452"
2,13697,North Central Power Co Inc,WI,0,0
2,13780,Northern States Power Co,WI,"235,367",0
2,13815,Northwestern Wisconsin Elec Co,WI,984,0
2,18336,Superior Water and Light Co,WI,403,0
2,20847,Wisconsin Electric Power Co,WI,"1,019,180","101,186"
2,20856,Wisconsin Power & Light Co,WI,63,"461,837"
2,20860,Wisconsin Public Service Corp,WI,"443,645",0
2,733,Appalachian Power Co,WV,"433,554",554
2,12796,Monongahela Power Co,WV,"34,900",0
2,15263,The Potomac Edison Company,WV,"7,013",0
2,20521,Wheeling Power Co,WV,"42,239",15
2,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,0,"40,744"
2,7222,City of Gillette - (WY),WY,"14,847",0
2,8566,High Plains Power Inc,WY,"13,029",0
2,11273,Lower Valley Energy Inc,WY,0,"25,224"
2,12199,Montana-Dakota Utilities Co,WY,"15,544",0
2,12825,NorthWestern Energy LLC - (MT),WY,323,0
2,14354,PacifiCorp,WY,"137,071",0
2,19156,Powder River Energy Corp,WY,"26,805",20
2,19545,"Black Hills Power, Inc. d/b/a",WY,0,"2,677"
2,27058,"High West Energy, Inc",WY,"5,865",0
3,213,Alaska Electric Light&Power Co,AK,"15,283",0
3,219,Alaska Power and Telephone Co,AK,"7,676",0
3,221,"Alaska Village Elec Coop, Inc",AK,"10,879",0
3,599,Anchorage Municipal Light and Power,AK,"30,449",0
3,3522,Chugach Electric Assn Inc,AK,"68,521","14,204"
3,7353,Golden Valley Elec Assn Inc,AK,"45,573",0
3,10210,Ketchikan Public Utilities,AK,0,"4,768"
3,10433,Kodiak Electric Assn Inc,AK,"5,765",0
3,10451,Kotzebue Electric Assn Inc,AK,79,"1,058"
3,11824,Matanuska Electric Assn Inc,AK,"34,388","23,740"
3,19558,Homer Electric Assn Inc,AK,"29,574",82
3,195,Alabama Power Co,AL,0,"1,434,078"
3,4958,Decatur Utilities,AL,0,351
3,9094,City of Huntsville - (AL),AL,0,16
3,9739,Joe Wheeler Elec Member Corp,AL,0,"42,911"
3,17252,Singing River Elec Pwr Assn,AL,324,0
3,18642,Tennessee Valley Authority,AL,0,29
3,814,Entergy Arkansas Inc,AR,"18,718",651
3,817,Arkansas Valley Elec Coop Corp,AR,0,"54,028"
3,3093,Carroll Electric Coop Corp - (AR),AR,0,"82,418"
3,6342,First Electric Coop Corp,AR,0,"91,274"
3,12681,Mississippi County Electric Co,AR,"4,386",0
3,13718,City of North Little Rock - (AR),AR,50,"36,055"
3,14063,Oklahoma Gas & Electric Co,AR,0,"68,464"
3,17698,Southwestern Electric Power Co,AR,"105,703",0
3,176,Ajo Improvement Co,AZ,998,0
3,803,Arizona Public Service Co,AZ,317,"1,187,895"
3,12919,Morenci Water and Electric,AZ,"2,579",0
3,13314,Navajo Tribal Utility Authority,AZ,0,"28,618"
3,16572,Salt River Project,AZ,3,"889,916"
3,19189,Trico Electric Cooperative Inc,AZ,598,"43,950"
3,19728,"UNS Electric, Inc",AZ,"87,039",147
3,21538,"Mohave Electric Cooperative, I",AZ,0,"37,614"
3,24211,Tucson Electric Power Co,AZ,"422,642",53
3,25866,Ak-Chin Electric Utility Authority,AZ,449,0
3,4390,City of Corona - (CA),CA,"1,480",0
3,9216,Imperial Irrigation District,CA,"50,853","40,814"
3,11208,Los Angeles Department of Water & Power,CA,"408,174","8,418"
3,12745,Modesto Irrigation District,CA,0,"118,179"
3,14328,Pacific Gas & Electric Co,CA,0,"5,146,826"
3,14354,PacifiCorp,CA,"6,539",0
3,14534,City of Pasadena - (CA),CA,"63,157",0
3,16534,Sacramento Municipal Util Dist,CA,0,"618,112"
3,16609,San Diego Gas & Electric Co,CA,174,"1,412,777"
3,17609,Southern California Edison Co,CA,"22,525","5,045,637"
3,17612,Bear Valley Electric Service,CA,"23,789",0
3,18260,Surprise Valley Electrification,CA,0,0
3,19281,Turlock Irrigation District,CA,"78,901",0
3,19840,"Valley Electric Assn, Inc",CA,44,0
3,3989,City of Colorado Springs - (CO),CO,"208,155","12,340"
3,6604,City of Fort Collins - (CO),CO,0,"69,923"
3,9336,Intermountain Rural Elec Assn,CO,"149,072",0
3,10066,K C Electric Association,CO,0,"6,474"
3,12866,Moon Lake Electric Assn Inc,CO,"2,220",0
3,15257,"Poudre Valley Associated Services, Inc.",CO,10,"38,240"
3,15466,Public Service Co of Colorado,CO,"1,194,996","13,966"
3,16603,"San Luis Valley R E C, Inc",CO,"2,195","8,238"
3,19499,"United Power, Inc",CO,119,"33,437"
3,27058,"High West Energy, Inc",CO,982,0
3,56146,Black Hills/Colorado Elec.Util,CO,0,"94,463"
3,4176,Connecticut Light & Power Co,CT,"1,258,067",0
3,7716,Groton Dept of Utilities - (CT),CT,"13,203",0
3,19497,United Illuminating Co,CT,"151,387","190,927"
3,20038,Town of Wallingford - (CT),CT,"7,721",0
3,15270,Potomac Electric Power Co,DC,"2,103","277,998"
3,5027,Delmarva Power,DE,66,"293,663"
3,5070,Delaware Electric Cooperative,DE,"86,928",0
3,5335,City of Dover - (DE),DE,"23,466",0
3,13519,City of Newark - (DE),DE,0,"12,786"
3,6452,Florida Power & Light Co,FL,673,"4,895,327"
3,6455,"Duke Energy Florida, LLC",FL,"1,639,298","75,968"
3,6457,Florida Public Utilities Co,FL,"9,361",0
3,7801,Gulf Power Co,FL,0,"440,870"
3,9617,JEA,FL,"317,654","142,524"
3,18454,Tampa Electric Co,FL,"668,084",1
3,3408,City of Chattanooga - (TN),GA,0,"10,484"
3,3916,Cobb Electric Membership Corp,GA,0,"194,124"
3,7140,Georgia Power Co,GA,0,"2,408,180"
3,9601,Jackson Electric Member Corp - (GA),GA,0,"215,341"
3,8287,Hawaii Electric Light Co Inc,HI,"14,543",0
3,10071,Kauai Island Utility Cooperative,HI,"1,240","30,670"
3,11843,Maui Electric Co Ltd,HI,"6,908",30
3,19547,Hawaiian Electric Co Inc,HI,"15,093",0
3,471,Amana Society Service Co,IA,885,0
3,9417,Interstate Power and Light Co,IA,"6,122",0
3,12341,MidAmerican Energy Co,IA,"663,519",0
3,9187,City of Idaho Falls - (ID),ID,0,"27,258"
3,9191,Idaho Power Co,ID,998,"504,361"
3,10454,Kootenai Electric Cooperative,ID,0,"25,284"
3,11273,Lower Valley Energy Inc,ID,0,"1,680"
3,12692,"Missoula Electric Coop, Inc",ID,57,0
3,14354,PacifiCorp,ID,"30,130",0
3,16565,Salmon River Electric Coop Inc,ID,0,"2,627"
3,20169,Avista Corp,ID,"128,425",0
3,22814,Raft Rural Elec Coop Inc,ID,0,"2,548"
3,4110,Commonwealth Edison Co,IL,"4,713","2,121,850"
3,12341,MidAmerican Energy Co,IL,"84,588",0
3,13032,Mt Carmel Public Utility Co,IL,0,0
3,56697,Ameren Illinois Company,IL,"664,797","288,801"
3,261,AGC Division of APG Inc,IN,5,0
3,9273,Indianapolis Power & Light Co,IN,"483,265","38,809"
3,9324,Indiana Michigan Power Co,IN,"452,340","9,915"
3,13756,Northern Indiana Pub Serv Co,IN,"13,775",0
3,15470,"Duke Energy Indiana, LLC",IN,"825,959","3,427"
3,17633,Southern Indiana Gas & Elec Co,IN,0,0
3,9996,City of Kansas City - (KS),KS,3,"62,646"
3,10000,Kansas City Power & Light Co,KS,167,"231,856"
3,10005,Kansas Gas & Electric Co,KS,"8,436","218,679"
3,22500,Westar Energy Inc,KS,"24,245","74,742"
3,9964,Kenergy Corp,KY,0,0
3,10171,Kentucky Utilities Co,KY,"27,219",727
